input_root,relative_run_dir,run_dir,modality,prompt_condition,condition,model,simulation_type_guess,n_raw_actions,n_beer_aligned_actions,n_beer_nonfinish_actions,raw_trace,beer_aligned_trace,finish_reached,finish_step_id,num_steps,forced_finish,parse_error,raw_trace_str,beer_aligned_trace_str,first_50_raw_actions,first_50_beer_actions,n_finish,finish_is_last
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-06_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-06_latest,simulation,normal,simulation_normal,qwen25_vl_3b,beer,8,8,7,"['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'decrease_wavelength', 'finish']","['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'decrease_wavelength', 'finish']",True,7,8,False,,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> finish,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> finish,"['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'decrease_wavelength', 'finish']","['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'decrease_wavelength', 'finish']",1,True
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-04_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-04_latest,simulation,normal,simulation_normal,qwen25_vl_7b,beer,3,3,2,"['increase_wavelength', 'increase_wavelength', 'finish']","['increase_wavelength', 'increase_wavelength', 'finish']",True,2,3,False,,increase_wavelength -> increase_wavelength -> finish,increase_wavelength -> increase_wavelength -> finish,"['increase_wavelength', 'increase_wavelength', 'finish']","['increase_wavelength', 'increase_wavelength', 'finish']",1,True
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-00_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-00_latest,simulation,normal,simulation_normal,qwen25_vl_7b,beer,9,9,8,"['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'decrease_wavelength', 'decrease_wavelength', 'decrease_wavelength', 'increase_wavelength', 'increase_wavelength', 'finish']","['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'decrease_wavelength', 'decrease_wavelength', 'decrease_wavelength', 'increase_wavelength', 'increase_wavelength', 'finish']",True,8,9,False,,increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> decrease_wavelength -> decrease_wavelength -> increase_wavelength -> increase_wavelength -> finish,increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> decrease_wavelength -> decrease_wavelength -> increase_wavelength -> increase_wavelength -> finish,"['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'decrease_wavelength', 'decrease_wavelength', 'decrease_wavelength', 'increase_wavelength', 'increase_wavelength', 'finish']","['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'decrease_wavelength', 'decrease_wavelength', 'decrease_wavelength', 'increase_wavelength', 'increase_wavelength', 'finish']",1,True
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-03_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-03_latest,simulation,normal,simulation_normal,qwen25_vl_3b,beer,29,29,28,"['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_concentration', 'increase_wavelength', 'increase_concentration', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'decrease_path_length', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'finish']","['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_concentration', 'increase_wavelength', 'increase_concentration', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'decrease_path_length', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'finish']",True,28,29,False,,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_path_length -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_path_length -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish,"['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_concentration', 'increase_wavelength', 'increase_concentration', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'decrease_path_length', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'finish']","['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_concentration', 'increase_wavelength', 'increase_concentration', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'decrease_path_length', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'finish']",1,True
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-05_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-05_latest,simulation,normal,simulation_normal,qwen25_vl_7b,beer,14,14,13,"['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'decrease_wavelength', 'decrease_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'decrease_wavelength', 'increase_concentration', 'decrease_wavelength', 'increase_path_length', 'increase_path_length', 'finish']","['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'decrease_wavelength', 'decrease_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'decrease_wavelength', 'increase_concentration', 'decrease_wavelength', 'increase_path_length', 'increase_path_length', 'finish']",True,13,14,False,,increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> decrease_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> increase_concentration -> decrease_wavelength -> increase_path_length -> increase_path_length -> finish,increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> decrease_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> increase_concentration -> decrease_wavelength -> increase_path_length -> increase_path_length -> finish,"['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'decrease_wavelength', 'decrease_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'decrease_wavelength', 'increase_concentration', 'decrease_wavelength', 'increase_path_length', 'increase_path_length', 'finish']","['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'decrease_wavelength', 'decrease_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'decrease_wavelength', 'increase_concentration', 'decrease_wavelength', 'increase_path_length', 'increase_path_length', 'finish']",1,True
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-09_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-09_latest,simulation,normal,simulation_normal,qwen25_vl_3b,beer,12,12,11,"['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_path_length', 'increase_path_length', 'increase_path_length', 'increase_path_length', 'finish']","['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_path_length', 'increase_path_length', 'increase_path_length', 'increase_path_length', 'finish']",True,11,12,False,,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_path_length -> increase_path_length -> increase_path_length -> increase_path_length -> finish,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_path_length -> increase_path_length -> increase_path_length -> increase_path_length -> finish,"['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_path_length', 'increase_path_length', 'increase_path_length', 'increase_path_length', 'finish']","['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_path_length', 'increase_path_length', 'increase_path_length', 'increase_path_length', 'finish']",1,True
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-03_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-03_latest,simulation,normal,simulation_normal,qwen25_vl_7b,beer,4,4,3,"['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'finish']","['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'finish']",True,3,4,False,,increase_wavelength -> increase_wavelength -> increase_wavelength -> finish,increase_wavelength -> increase_wavelength -> increase_wavelength -> finish,"['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'finish']","['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'finish']",1,True
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-06_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-06_latest,simulation,normal,simulation_normal,qwen25_vl_7b,beer,10,10,9,"['increase_concentration', 'increase_concentration', 'increase_concentration', 'increase_path_length', 'decrease_concentration', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'finish']","['increase_concentration', 'increase_concentration', 'increase_concentration', 'increase_path_length', 'decrease_concentration', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'finish']",True,9,10,False,,increase_concentration -> increase_concentration -> increase_concentration -> increase_path_length -> decrease_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish,increase_concentration -> increase_concentration -> increase_concentration -> increase_path_length -> decrease_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish,"['increase_concentration', 'increase_concentration', 'increase_concentration', 'increase_path_length', 'decrease_concentration', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'finish']","['increase_concentration', 'increase_concentration', 'increase_concentration', 'increase_path_length', 'decrease_concentration', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'finish']",1,True
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-00_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-00_latest,simulation,normal,simulation_normal,qwen25_vl_3b,beer,6,6,5,"['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_concentration', 'increase_path_length', 'finish']","['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_concentration', 'increase_path_length', 'finish']",True,5,6,False,,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_path_length -> finish,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_path_length -> finish,"['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_concentration', 'increase_path_length', 'finish']","['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_concentration', 'increase_path_length', 'finish']",1,True
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-09_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-09_latest,simulation,normal,simulation_normal,qwen25_vl_7b,beer,15,15,14,"['increase_concentration', 'increase_concentration', 'increase_concentration', 'increase_concentration', 'increase_path_length', 'increase_concentration', 'increase_concentration', 'increase_path_length', 'decrease_concentration', 'increase_concentration', 'increase_concentration', 'increase_concentration', 'decrease_concentration', 'decrease_concentration', 'finish']","['increase_concentration', 'increase_concentration', 'increase_concentration', 'increase_concentration', 'increase_path_length', 'increase_concentration', 'increase_concentration', 'increase_path_length', 'decrease_concentration', 'increase_concentration', 'increase_concentration', 'increase_concentration', 'decrease_concentration', 'decrease_concentration', 'finish']",True,14,15,False,,increase_concentration -> increase_concentration -> increase_concentration -> increase_concentration -> increase_path_length -> increase_concentration -> increase_concentration -> increase_path_length -> decrease_concentration -> increase_concentration -> increase_concentration -> increase_concentration -> decrease_concentration -> decrease_concentration -> finish,increase_concentration -> increase_concentration -> increase_concentration -> increase_concentration -> increase_path_length -> increase_concentration -> increase_concentration -> increase_path_length -> decrease_concentration -> increase_concentration -> increase_concentration -> increase_concentration -> decrease_concentration -> decrease_concentration -> finish,"['increase_concentration', 'increase_concentration', 'increase_concentration', 'increase_concentration', 'increase_path_length', 'increase_concentration', 'increase_concentration', 'increase_path_length', 'decrease_concentration', 'increase_concentration', 'increase_concentration', 'increase_concentration', 'decrease_concentration', 'decrease_concentration', 'finish']","['increase_concentration', 'increase_concentration', 'increase_concentration', 'increase_concentration', 'increase_path_length', 'increase_concentration', 'increase_concentration', 'increase_path_length', 'decrease_concentration', 'increase_concentration', 'increase_concentration', 'increase_concentration', 'decrease_concentration', 'decrease_concentration', 'finish']",1,True
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-05_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-05_latest,simulation,normal,simulation_normal,qwen25_vl_3b,beer,5,5,4,"['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'finish']","['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'finish']",True,4,5,False,,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish,"['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'finish']","['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'finish']",1,True
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-07_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-07_latest,simulation,normal,simulation_normal,qwen25_vl_3b,beer,47,47,46,"['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'decrease_concentration', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_concentration', 'increase_wavelength', 'increase_concentration', 'increase_concentration', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_path_length', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_concentration', 'increase_concentration', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'finish']","['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'decrease_concentration', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_concentration', 'increase_wavelength', 'increase_concentration', 'increase_concentration', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_path_length', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_concentration', 'increase_concentration', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'finish']",True,46,47,False,,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_concentration -> increase_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_path_length -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_concentration -> increase_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_path_length -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish,"['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'decrease_concentration', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_concentration', 'increase_wavelength', 'increase_concentration', 'increase_concentration', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_path_length', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_concentration', 'increase_concentration', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'finish']","['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'decrease_concentration', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_concentration', 'increase_wavelength', 'increase_concentration', 'increase_concentration', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_path_length', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_concentration', 'increase_concentration', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'finish']",1,True
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-01_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-01_latest,simulation,normal,simulation_normal,qwen25_vl_3b,beer,23,23,22,"['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_concentration', 'decrease_wavelength', 'decrease_wavelength', 'decrease_wavelength', 'decrease_wavelength', 'increase_concentration', 'increase_concentration', 'increase_concentration', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_concentration', 'increase_wavelength', 'increase_concentration', 'increase_wavelength', 'increase_concentration', 'finish']","['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_concentration', 'decrease_wavelength', 'decrease_wavelength', 'decrease_wavelength', 'decrease_wavelength', 'increase_concentration', 'increase_concentration', 'increase_concentration', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_concentration', 'increase_wavelength', 'increase_concentration', 'increase_wavelength', 'increase_concentration', 'finish']",True,22,23,False,,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> decrease_wavelength -> decrease_wavelength -> decrease_wavelength -> decrease_wavelength -> increase_concentration -> increase_concentration -> increase_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_concentration -> finish,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> decrease_wavelength -> decrease_wavelength -> decrease_wavelength -> decrease_wavelength -> increase_concentration -> increase_concentration -> increase_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_concentration -> finish,"['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_concentration', 'decrease_wavelength', 'decrease_wavelength', 'decrease_wavelength', 'decrease_wavelength', 'increase_concentration', 'increase_concentration', 'increase_concentration', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_concentration', 'increase_wavelength', 'increase_concentration', 'increase_wavelength', 'increase_concentration', 'finish']","['increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_concentration', 'decrease_wavelength', 'decrease_wavelength', 'decrease_wavelength', 'decrease_wavelength', 'increase_concentration', 'increase_concentration', 'increase_concentration', 'increase_wavelength', 'increase_wavelength', 'increase_wavelength', 'increase_concentration', 'increase_wavelength', 'increase_concentration', 'increase_wavelength', 'increase_concentration', 'finish']",1,True
