input_root,relative_run_dir,run_dir,simulation_type_guess,n_beer_aligned_actions,n_beer_nonfinish_actions,finish_reached,finish_step_id,num_steps,forced_finish,parse_error,beer_aligned_trace_str
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-02_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-02_latest,beer,10,9,True,9,10,False,,increase_wavelength -> increase_wavelength -> decrease_wavelength -> increase_concentration -> increase_path_length -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-08_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-08_latest,beer,25,24,True,24,25,False,,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> increase_wavelength -> decrease_wavelength -> decrease_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> increase_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-04_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-04_latest,beer,6,5,True,5,6,False,,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-07_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-07_latest,beer,44,43,True,43,44,False,,increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> decrease_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_path_length -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_path_length -> decrease_wavelength -> increase_path_length -> increase_concentration -> increase_path_length -> increase_path_length -> increase_path_length -> increase_path_length -> increase_path_length -> increase_path_length -> increase_path_length -> decrease_path_length -> decrease_path_length -> increase_path_length -> increase_path_length -> increase_path_length -> decrease_path_length -> increase_path_length -> increase_path_length -> increase_path_length -> increase_wavelength -> increase_wavelength -> increase_path_length -> increase_path_length -> increase_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_7b-04_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_7b-04_latest,beer,14,13,True,13,14,False,,increase_wavelength -> decrease_path_length -> decrease_concentration -> decrease_wavelength -> increase_path_length -> increase_concentration -> decrease_path_length -> increase_path_length -> increase_concentration -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_concentration -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_3b-00_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_3b-00_latest,beer,5,4,True,4,5,False,,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_7b-06_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_7b-06_latest,beer,5,4,True,4,5,False,,increase_wavelength -> increase_concentration -> decrease_concentration -> increase_path_length -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_3b-01_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_3b-01_latest,beer,4,3,True,3,4,False,,increase_wavelength -> increase_wavelength -> increase_concentration -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_3b-03_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_3b-03_latest,beer,34,33,True,33,34,False,,increase_wavelength -> increase_wavelength -> decrease_concentration -> decrease_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> decrease_wavelength -> decrease_path_length -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> decrease_wavelength -> decrease_wavelength -> increase_wavelength -> decrease_path_length -> decrease_path_length -> decrease_concentration -> decrease_wavelength -> decrease_concentration -> decrease_wavelength -> decrease_wavelength -> decrease_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_3b-05_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_3b-05_latest,beer,9,8,True,8,9,False,,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_3b-09_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_3b-09_latest,beer,3,2,True,2,3,False,,decrease_wavelength -> decrease_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_7b-01_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_7b-01_latest,beer,11,10,True,10,11,False,,increase_wavelength -> decrease_concentration -> increase_path_length -> increase_wavelength -> decrease_wavelength -> decrease_concentration -> decrease_wavelength -> decrease_wavelength -> decrease_wavelength -> decrease_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_3b-02_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_3b-02_latest,beer,28,27,True,27,28,False,,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> decrease_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_concentration -> decrease_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_path_length -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_7b-00_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_7b-00_latest,beer,10,9,True,9,10,False,,increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> decrease_wavelength -> increase_wavelength -> decrease_wavelength -> increase_concentration -> decrease_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_7b-05_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_7b-05_latest,beer,5,4,True,4,5,False,,increase_wavelength -> increase_wavelength -> decrease_wavelength -> decrease_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_7b-08_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_7b-08_latest,beer,5,4,True,4,5,False,,increase_concentration -> increase_concentration -> increase_wavelength -> increase_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_3b-06_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_3b-06_latest,beer,29,28,True,28,29,False,,increase_wavelength -> increase_wavelength -> decrease_wavelength -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_concentration -> increase_concentration -> increase_wavelength -> increase_concentration -> increase_wavelength -> decrease_path_length -> decrease_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_3b-07_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_3b-07_latest,beer,10,9,True,9,10,False,,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_path_length -> increase_wavelength -> increase_wavelength -> increase_path_length -> increase_path_length -> increase_path_length -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_7b-03_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_7b-03_latest,beer,7,6,True,6,7,False,,increase_concentration -> decrease_concentration -> increase_wavelength -> increase_path_length -> decrease_path_length -> increase_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_7b-09_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_7b-09_latest,beer,12,11,True,11,12,False,,increase_wavelength -> decrease_concentration -> decrease_concentration -> increase_wavelength -> increase_path_length -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_3b-08_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_3b-08_latest,beer,9,8,True,8,9,False,,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_7b-02_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_7b-02_latest,beer,5,4,True,4,5,False,,increase_concentration -> decrease_concentration -> increase_concentration -> increase_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_7b-07_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-normal\artifacts\episode-chart_normal_beers_wavelength_model_qwen25_vl_7b-07_latest,beer,20,19,True,19,20,False,,increase_wavelength -> increase_concentration -> increase_path_length -> decrease_concentration -> decrease_path_length -> increase_concentration -> decrease_concentration -> increase_concentration -> increase_concentration -> increase_concentration -> decrease_concentration -> increase_concentration -> decrease_concentration -> increase_concentration -> increase_concentration -> increase_concentration -> increase_concentration -> increase_concentration -> increase_concentration -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_9b-08_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_9b-08_latest,beer,11,10,True,10,11,False,,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_concentration -> increase_path_length -> decrease_wavelength -> decrease_concentration -> decrease_path_length -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_9b-03_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_9b-03_latest,beer,12,11,True,11,12,False,,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_concentration -> increase_path_length -> decrease_wavelength -> decrease_wavelength -> decrease_wavelength -> decrease_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_4b-00_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_4b-00_latest,beer,6,5,True,5,6,False,,increase_wavelength -> decrease_wavelength -> increase_concentration -> decrease_concentration -> increase_path_length -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_9b-09_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_9b-09_latest,beer,5,4,True,4,5,False,,increase_wavelength -> decrease_wavelength -> increase_concentration -> increase_path_length -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_9b-06_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_9b-06_latest,beer,7,6,True,6,7,False,,increase_concentration -> increase_path_length -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_9b-07_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_9b-07_latest,beer,6,5,True,5,6,False,,increase_wavelength -> increase_concentration -> increase_path_length -> decrease_wavelength -> increase_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_4b-05_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_4b-05_latest,beer,5,4,True,4,5,False,,decrease_wavelength -> increase_wavelength -> increase_concentration -> increase_path_length -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_9b-05_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_9b-05_latest,beer,10,9,True,9,10,False,,increase_concentration -> increase_path_length -> increase_wavelength -> decrease_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_9b-04_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_9b-04_latest,beer,18,17,True,17,18,False,,increase_wavelength -> increase_wavelength -> increase_concentration -> increase_wavelength -> decrease_wavelength -> increase_path_length -> decrease_wavelength -> decrease_wavelength -> decrease_wavelength -> decrease_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_4b-09_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_4b-09_latest,beer,11,10,True,10,11,False,,increase_wavelength -> decrease_wavelength -> increase_concentration -> decrease_concentration -> increase_path_length -> increase_wavelength -> decrease_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_9b-00_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_9b-00_latest,beer,11,10,True,10,11,False,,increase_wavelength -> increase_concentration -> increase_path_length -> decrease_wavelength -> decrease_wavelength -> decrease_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_9b-01_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_9b-01_latest,beer,7,6,True,6,7,False,,increase_wavelength -> increase_concentration -> increase_path_length -> decrease_wavelength -> decrease_concentration -> decrease_path_length -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_4b-04_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_4b-04_latest,beer,4,3,True,3,4,False,,increase_wavelength -> increase_concentration -> increase_path_length -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_4b-03_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_4b-03_latest,beer,4,3,True,3,4,False,,increase_wavelength -> decrease_concentration -> increase_path_length -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_4b-01_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_4b-01_latest,beer,5,4,True,4,5,False,,increase_wavelength -> decrease_wavelength -> increase_concentration -> increase_path_length -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_4b-08_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_4b-08_latest,beer,5,4,True,4,5,False,,increase_wavelength -> decrease_wavelength -> increase_concentration -> increase_path_length -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_4b-06_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_4b-06_latest,beer,7,6,True,6,7,False,,increase_wavelength -> decrease_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_path_length -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_4b-02_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_4b-02_latest,beer,5,4,True,4,5,False,,increase_wavelength -> decrease_wavelength -> increase_concentration -> increase_path_length -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_4b-07_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_4b-07_latest,beer,7,6,True,6,7,False,,increase_wavelength -> decrease_wavelength -> increase_concentration -> decrease_concentration -> increase_path_length -> decrease_path_length -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_9b-02_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-text-normal\artifacts\episode-text_normal_beers_wavelength_model_qwen35_9b-02_latest,beer,5,4,True,4,5,False,,increase_wavelength -> decrease_wavelength -> increase_concentration -> increase_path_length -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-text-student\artifacts\episode-text_student_beers_wavelength_model_qwen35_4b-02_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-text-student\artifacts\episode-text_student_beers_wavelength_model_qwen35_4b-02_latest,beer,11,10,True,10,11,False,,increase_wavelength -> decrease_wavelength -> increase_concentration -> increase_path_length -> decrease_path_length -> decrease_concentration -> increase_wavelength -> increase_concentration -> increase_path_length -> decrease_path_length -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-text-student\artifacts\episode-text_student_beers_wavelength_model_qwen35_4b-09_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-text-student\artifacts\episode-text_student_beers_wavelength_model_qwen35_4b-09_latest,beer,6,5,True,5,6,False,,increase_wavelength -> decrease_wavelength -> increase_concentration -> decrease_path_length -> increase_path_length -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-text-student\artifacts\episode-text_student_beers_wavelength_model_qwen35_4b-04_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-text-student\artifacts\episode-text_student_beers_wavelength_model_qwen35_4b-04_latest,beer,6,5,True,5,6,False,,increase_wavelength -> decrease_wavelength -> increase_concentration -> increase_path_length -> decrease_path_length -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-text-student\artifacts\episode-text_student_beers_wavelength_model_qwen35_9b-05_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-text-student\artifacts\episode-text_student_beers_wavelength_model_qwen35_9b-05_latest,beer,6,5,True,5,6,False,,increase_wavelength -> decrease_wavelength -> increase_concentration -> increase_path_length -> decrease_path_length -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-text-student\artifacts\episode-text_student_beers_wavelength_model_qwen35_4b-03_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-text-student\artifacts\episode-text_student_beers_wavelength_model_qwen35_4b-03_latest,beer,15,14,True,14,15,False,,increase_wavelength -> decrease_wavelength -> increase_concentration -> increase_path_length -> decrease_path_length -> decrease_concentration -> increase_concentration -> increase_concentration -> decrease_wavelength -> increase_path_length -> decrease_concentration -> decrease_path_length -> decrease_wavelength -> increase_wavelength -> finish
