input_root,relative_run_dir,run_dir,simulation_type_guess,n_raw_actions,n_beer_aligned_actions,n_beer_nonfinish_actions,finish_reached,finish_step_id,num_steps,forced_finish,parse_error,raw_trace_str,beer_aligned_trace_str
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_3b-01_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_3b-01_latest,beer,7,7,6,True,6,7,False,,decrease_wavelength -> increase_concentration -> decrease_wavelength -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> finish,decrease_wavelength -> increase_concentration -> decrease_wavelength -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_concentration_model_qwen25_vl_7b-06_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_concentration_model_qwen25_vl_7b-06_latest,concentration,7,1,0,True,6,7,False,,increase_solute_amount -> increase_solute_amount -> increase_solution_volume -> decrease_solution_volume -> increase_solute_amount -> decrease_solute_amount -> finish,finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_3b-09_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_3b-09_latest,beer,6,6,5,True,5,6,False,,increase_wavelength -> decrease_concentration -> decrease_wavelength -> decrease_path_length -> decrease_wavelength -> finish,increase_wavelength -> decrease_concentration -> decrease_wavelength -> decrease_path_length -> decrease_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_concentration_model_qwen25_vl_7b-03_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_concentration_model_qwen25_vl_7b-03_latest,concentration,4,1,0,True,3,4,False,,increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> finish,finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_concentration_model_qwen25_vl_7b-07_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_concentration_model_qwen25_vl_7b-07_latest,concentration,3,1,0,True,2,3,False,,increase_solute_amount -> increase_solute_amount -> finish,finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_3b-04_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_3b-04_latest,beer,7,7,6,True,6,7,False,,increase_wavelength -> decrease_wavelength -> decrease_wavelength -> decrease_concentration -> decrease_concentration -> decrease_wavelength -> finish,increase_wavelength -> decrease_wavelength -> decrease_wavelength -> decrease_concentration -> decrease_concentration -> decrease_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_7b-03_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_7b-03_latest,beer,3,3,2,True,2,3,False,,increase_path_length -> increase_path_length -> finish,increase_path_length -> increase_path_length -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_7b-09_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_7b-09_latest,beer,5,5,4,True,4,5,False,,increase_wavelength -> increase_wavelength -> decrease_wavelength -> increase_concentration -> finish,increase_wavelength -> increase_wavelength -> decrease_wavelength -> increase_concentration -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_7b-02_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_7b-02_latest,beer,6,6,5,True,5,6,False,,increase_concentration -> increase_concentration -> decrease_concentration -> increase_concentration -> decrease_concentration -> finish,increase_concentration -> increase_concentration -> decrease_concentration -> increase_concentration -> decrease_concentration -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_7b-07_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_7b-07_latest,beer,3,3,2,True,2,3,False,,increase_wavelength -> increase_wavelength -> finish,increase_wavelength -> increase_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_7b-06_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_7b-06_latest,beer,4,4,3,True,3,4,False,,increase_wavelength -> decrease_concentration -> decrease_wavelength -> finish,increase_wavelength -> decrease_concentration -> decrease_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_concentration_model_qwen25_vl_7b-01_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_concentration_model_qwen25_vl_7b-01_latest,concentration,1,1,0,True,0,1,False,,finish,finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_concentration_model_qwen25_vl_7b-04_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_concentration_model_qwen25_vl_7b-04_latest,concentration,5,1,0,True,4,5,False,,increase_solute_amount -> increase_solution_volume -> increase_solution_volume -> increase_solution_volume -> finish,finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_concentration_model_qwen25_vl_3b-07_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_concentration_model_qwen25_vl_3b-07_latest,concentration,6,1,0,True,5,6,False,,increase_solute_amount -> decrease_solution_volume -> decrease_solution_volume -> increase_solution_volume -> decrease_solution_volume -> finish,finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_3b-00_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_3b-00_latest,beer,11,11,10,True,10,11,False,,increase_wavelength -> decrease_wavelength -> increase_wavelength -> decrease_wavelength -> decrease_concentration -> decrease_wavelength -> decrease_wavelength -> decrease_concentration -> decrease_wavelength -> increase_wavelength -> finish,increase_wavelength -> decrease_wavelength -> increase_wavelength -> decrease_wavelength -> decrease_concentration -> decrease_wavelength -> decrease_wavelength -> decrease_concentration -> decrease_wavelength -> increase_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_concentration_model_qwen25_vl_7b-00_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_concentration_model_qwen25_vl_7b-00_latest,concentration,3,1,0,True,2,3,False,,increase_solute_amount -> increase_solute_amount -> finish,finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_3b-00_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_3b-00_latest,concentration,18,1,0,True,17,18,False,,increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solution_volume -> increase_solute_amount -> increase_solution_volume -> increase_solute_amount -> increase_solution_volume -> increase_solution_volume -> increase_solute_amount -> increase_solution_volume -> increase_solution_volume -> increase_solute_amount -> increase_solute_amount -> finish,finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-02_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-02_latest,beer,50,50,50,True,50,50,True,,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_concentration -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_concentration -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_path_length -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_concentration -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_concentration -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_path_length -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_3b-02_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_3b-02_latest,concentration,3,1,0,True,2,3,False,,increase_solute_amount -> increase_solute_amount -> finish,finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-08_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-08_latest,beer,7,7,6,True,6,7,False,,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-06_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-06_latest,beer,8,8,7,True,7,8,False,,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> finish,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-04_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-04_latest,beer,3,3,2,True,2,3,False,,increase_wavelength -> increase_wavelength -> finish,increase_wavelength -> increase_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_7b-03_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_7b-03_latest,concentration,50,0,0,True,50,50,True,,increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solution_volume -> increase_solution_volume -> increase_solution_volume -> increase_solution_volume -> increase_solution_volume -> decrease_solute_amount -> decrease_solute_amount -> decrease_solute_amount -> decrease_solute_amount -> decrease_solution_volume -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> decrease_solute_amount -> increase_solute_amount -> decrease_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> decrease_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount,
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_3b-04_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_3b-04_latest,concentration,50,0,0,True,50,50,True,,increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solution_volume -> increase_solution_volume -> increase_solution_volume -> increase_solution_volume -> increase_solute_amount -> increase_solution_volume -> increase_solution_volume -> increase_solution_volume -> increase_solution_volume -> increase_solute_amount -> increase_solution_volume -> increase_solution_volume -> increase_solute_amount -> increase_solution_volume -> increase_solute_amount -> increase_solute_amount -> increase_solution_volume -> increase_solute_amount -> increase_solution_volume -> increase_solution_volume -> increase_solution_volume -> increase_solution_volume -> increase_solute_amount -> increase_solute_amount -> increase_solution_volume -> increase_solution_volume -> increase_solute_amount -> increase_solution_volume -> increase_solution_volume -> increase_solution_volume -> increase_solution_volume -> increase_solute_amount -> increase_solution_volume -> increase_solute_amount -> increase_solution_volume -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount,
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_7b-06_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_7b-06_latest,concentration,50,0,0,True,50,50,True,,increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solution_volume -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solution_volume -> increase_solution_volume -> increase_solution_volume -> increase_solution_volume -> decrease_solution_volume -> increase_solution_volume -> increase_solution_volume -> decrease_solution_volume -> increase_solute_amount -> increase_solution_volume -> increase_solution_volume -> increase_solution_volume -> increase_solution_volume -> increase_solution_volume -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> decrease_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solution_volume -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount,
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-00_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-00_latest,beer,9,9,8,True,8,9,False,,increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> decrease_wavelength -> decrease_wavelength -> increase_wavelength -> increase_wavelength -> finish,increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> decrease_wavelength -> decrease_wavelength -> increase_wavelength -> increase_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-03_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-03_latest,beer,29,29,28,True,28,29,False,,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_path_length -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_path_length -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-05_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-05_latest,beer,14,14,13,True,13,14,False,,increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> decrease_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> increase_concentration -> decrease_wavelength -> increase_path_length -> increase_path_length -> finish,increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> decrease_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> increase_concentration -> decrease_wavelength -> increase_path_length -> increase_path_length -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-09_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-09_latest,beer,12,12,11,True,11,12,False,,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_path_length -> increase_path_length -> increase_path_length -> increase_path_length -> finish,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_path_length -> increase_path_length -> increase_path_length -> increase_path_length -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-03_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-03_latest,beer,4,4,3,True,3,4,False,,increase_wavelength -> increase_wavelength -> increase_wavelength -> finish,increase_wavelength -> increase_wavelength -> increase_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_3b-05_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_3b-05_latest,concentration,50,0,0,True,50,50,True,,increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solution_volume -> increase_solution_volume -> increase_solute_amount -> increase_solution_volume -> increase_solute_amount -> increase_solution_volume -> increase_solution_volume -> increase_solute_amount -> increase_solution_volume -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solution_volume -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solution_volume -> increase_solution_volume -> increase_solute_amount -> increase_solution_volume -> increase_solute_amount -> increase_solution_volume -> increase_solution_volume -> increase_solution_volume -> increase_solution_volume -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solution_volume -> increase_solution_volume -> increase_solute_amount -> increase_solution_volume -> increase_solute_amount -> increase_solution_volume -> increase_solute_amount,
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-06_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-06_latest,beer,10,10,9,True,9,10,False,,increase_concentration -> increase_concentration -> increase_concentration -> increase_path_length -> decrease_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish,increase_concentration -> increase_concentration -> increase_concentration -> increase_path_length -> decrease_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-00_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-00_latest,beer,6,6,5,True,5,6,False,,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_path_length -> finish,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_path_length -> finish
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_7b-02_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_7b-02_latest,concentration,50,0,0,True,50,50,True,,increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> decrease_solution_volume -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> decrease_solution_volume -> increase_solute_amount -> increase_solute_amount -> decrease_solution_volume -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solution_volume -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> decrease_solution_volume -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> decrease_solute_amount -> increase_solute_amount -> increase_solute_amount,
wandb_downloads_student_simulation_5projects,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_3b-08_latest,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_3b-08_latest,concentration,26,1,0,True,25,26,False,,increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solution_volume -> increase_solution_volume -> increase_solute_amount -> increase_solution_volume -> increase_solute_amount -> increase_solution_volume -> increase_solution_volume -> increase_solution_volume -> increase_solution_volume -> increase_solution_volume -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solute_amount -> increase_solution_volume -> increase_solute_amount -> finish,finish
